# Torres Amat 1823 — dominio público (texto íntegro del Antiguo Testamento). Traducción de la Vulgata latina al español por
# don Félix Torres Amat (1772-1847), publicada entre 1823 y 1825.
# Source : module SWORD TorresAmat du projet OmarGonD/biblia-elim (reconstruction OCR de l'édition de 1882 conservée à Internet Archive,
# GPL-2.0-or-later ; le texte de Torres Amat lui-même est dominio público). Le module couvre 94 % des versets ; le
# texte contient des erratas résiduelles d'OCR et n'est pas révisé (versets perdus laissés en creux).
# Versification convertie Vulgate -> massorétique (BHSA, numérotation BHS : Deut 29:1, Isa 8:23, Joël 4 ch., Malachie
# 3 ch., etc.) : Psaumes Vulgate renumérotés (fusions 9/10,
# 113/114/115, 146/147 ; titres de psaumes conservés comme verset 1,
# convention BHSA), additions deutérocanoniques exclues (Daniel
# 3:24-90, 13-14 ; Esther Vulgate 10:4-13, 11-16), défauts OCR du
# module exclus (doublon 1 Rois 4, index des prophètes collé en
# Osée 1, Jérémie 1 perdu — copie numérotée de 2:1-7 mappée en
# Jérémie 2, secondes moitiés de versets). Calibré verset par
# verset contre la base BHSA ; voir scripts/extract_torres_amat.py.
# Format : nom_BHSA	chapitre	verset	texte_espagnol
Samuel_I	22	22	Respondióle David á Abiathbar: Bien conocí yo aquel dia que estando allí Doeg, Tduméo, se lo noticiaria á Saul: yo soy el culpado en la muerte de toda la casa de tu padre
Samuel_I	22	23	Quédate conmigo, no temas: si alguno atentare contra mi vida, atentará tambien contra la tuya; y estandoen mi compañía, salvándome yo serás tú igualmente salvo.
Samuel_I	23	1	Despues de esto avisaron á David, diciendo: Mira que los Philisthéos están sitiando á Ceila%, y saquean las eras, ó imieses del país
Samuel_I	23	2	Consultó pues David al Señor, diciendo: ¿Iré, y podré yo vencer á los Philisthéos? Respondióle el Señor: Anda, que derrotarás á los Philisthéos, y librarás á Cela
Samuel_I	23	3	Pero las gentes que tenia David consigo, le dijeron: Ya yes que nosotros, aun aqué en medio de la Judea no estamos y sin miedo: ¿cuánto mas si fuéremos á Ceila contra los batallones de los Philisthéos?
Samuel_I	23	4	Consultó nuevamente David al Señor El cual le res1 Loable inobediencia, siendo tan evidente la injusticia, y la impiedad pondió, diciendo: Marcha y vé á Ceila, que yo entregaré en tus manos á los Philisthéeos
Samuel_I	23	5	Partió pues David con sus gentes á Cella: peleó contra los Philisthéos, y haciendo en ellos eran destrozo, llevóse sus ganados, y salvó á los habitantes de Cella
Samuel_I	23	6	Es de saber que cuando Abiathar, hijo de Achimelech, 1 y se refugió á David en Ceila, se llevó consigo el Ephod del Sumo Sacerdote, A T. Luego que tuvo Saul aviso de la llegada de David á A Cella, dijo: Dios me le ha puesto en las manos: cogido está, habiéndose metido en una ciudad que tiene puertas y cernm raduras. ia Ly ñ L S. Con eso Saul mandó á toda su tropa que saliese disiY muladamente á Campaña contra Ceila para cercar á David, y pil ES á su gente
Samuel_I	23	9	Y advertido David de que Saul trazaba secretamente su ruina, dijo al sacerdote Abiathar: Ponte el Ephod? para consultar al Señor
Samuel_I	23	10	Y en seguida dijo David: Señor Dios de Israel: tu siervo ha oido decir que Saul se prepara para venir á Oeila, y destiitirla por mi causa
Samuel_I	23	12	Dijo todavía David: ¿Los de Ceila me entregarán á mí y á toda mi gente en manos de Saul? Y respondió el Señor: Os entregarán
Samuel_I	23	14	Entre tanto se estaba David en el desierto en lugares muy fuertes, y se fijó en el monte del desierto de Ziph, monte muy espeso. Saul entre tanto no cesaba de buscarle: mas el Señor siempre le libertó de sus manos
Samuel_I	23	15	Por lo que dispuso David marcharse de allí con toda su gente, que eran como unos seiscientos hombres; y saliendo de Cela, andaban de una á otra parte sin asiento fijo. Tuvo Saul aviso dle haber huido David de Ceila y puéstose en salvo: por lo cual aparentó no querer moverse. Y supo David que Saul habia salido para quitarle la vida: por lo que se mantuvo en el desierto de Ziph, escondido ES en el bosque. ol 16. En este tiempo Jonathás, hijo de Saul, se puso en camino, romana y fué allí á encontrarle; y le confortó acordándole las de Dios, y diciéndole
Samuel_I	23	17	¿Me entregarán los ciudadanos de Ceila en manos de saul? ¿Vendrá en efecto Saul, como ha oido decir tu siervo? Señor Dios de Israél, manifiéstaselo á este siervo tuyo. Y res_pondió el Señor: SL vendrá, No temas; porque Saul mi padre, poranas que haga, no podrá cogerte. Tú serás rey de Israél, y yo seré el segundo en tu reino; y aun mi mismo padre está persuadido de esto
Samuel_I	23	18	Renovaron entonces los dos su alianza en presencia del Señor: y David quedóse en el bosque, pero J onathás se E volvió á su casa
Samuel_I	23	19	Mas los Ziphéos fueron á encontrar á Saul en Gabáúa, y dijéronle: ¿No sabes que David está escondido entre nosotros en los parajes mas fuertes del bosque, hácia el cerro de Hachila, que cae á mano derecha del desierto?
Samuel_I	23	20	Ahora pues, si deseas dar con él, no tienes mas que venir: que corre de nuestra cuenta el entregarle en tus manos
Samuel_I	23	21	A lo que respondió Saul: Benditos seais vosotros del señor, pues os habeis condolido de mi suerte
Samuel_I	23	22	Id pues y practicad todas las diligencias posibles, informándoos mañosamente hasta ASOg UTATOS bien del sitio donde tiene su asiento ordinario, ó quién le haya visto allí; porque él se recela de mí, y sabe que ando armándole asechanzas
Samuel_I	23	23	ERegistrad y ved todos los escondbrij os donde se oculta, AS y volved á mí, bien averiguada la cosa, para ir con vosotros ú golpe seguro. Pues aunque se meta en las entrañas de la tierra, yo iré allí con todos los batallones de Judá 0 y le sacaré
Samuel_I	23	24	Con esto se despidieron, y se volvieron á Ziph delante de Saul. Estaban entonces David y su gente en el desierto de Maon, en la llanura que está á la derecha de Jesimon
Samuel_I	23	25	Salió pues Saul con su tropa en busca de David; lo que sabiendo éste, se retiró luego á una roca dentro del desierto de Maon, y se quedó allí. Noticioso de ello Saul, fué al alcance de David, en el desierto de Maon
Samuel_I	23	26	Iba Saul por un lado del monte, y David con los suyos por el otro: y ya no tenia esperanza de poder escapar de las manos de Saul; pues- éste con su gente tenia encerrado á David y á los suyos, como en un círculo, para cogerlos en medio
Samuel_I	23	27	Cuando hé aquí que llegó un mensajero á Saul diciendo: Ven á toda priesa, que los Philisthéos han hecho una irrupeion en el país
Samuel_I	23	28	Con esta nueva, desistiendo Saul de perseguir á David, volvióse y marchó contra los Philisthéos. Por donde llamaron á aquel sitio: La Peña de separacion
Samuel_I	24	1	No obstante retiróse David de allf, y fué á vivir en los lugares mas fuertes de Engaddi
Samuel_I	24	2	Y como Saul volviese despues de haber perseguido á los Philisthéos, le avisaron, diciendo: Mira que David está en el desierto de Engaddi
Samuel_I	24	3	Tomando pues Saul tres mil hombres escogidos en todo Israél, salió en busca de David y de su gente; yendo hasta por las rocas mas escarpadas, accesibles á solas las cabras monteses
Samuel_I	24	4	Y llegó á unas majadas de ovejas, que encontró en el camino. Habia allí una cueva!, donde entró Saul á desocupar el vientre; y David estaba con los suyos escondido en lo mas interior de ella
Samuel_I	24	5	Dícenle pues á David sus criados: Hé aquí el dia feliz del cual te dijo el Señor: Yo pondré en tas manos á tu enemigo, para que hagas de él lo que gustares. Entonces David se levantó, y cortó sin ser sentido la orla del manto de Saul
Samuel_I	24	6	E inmediatamente le remordió á David su conciencia de haber cortado la orla del manto de Saul
Samuel_I	24	7	Y dijo á sus compañeros: No permita el Señor que jamás haga yo una tal cosa contra mi señor, contra el Ungido del Señor, de extender mi mano contra él, siendo como es el Ungido del Señor
Samuel_I	24	8	Y contuyo David con sus palabras á los suyos; no permitiéndoles que se echasen sobre Saul. Saliendo pues éste de la cueva proseguia el camino comenzado
Samuel_I	24	9	Cuando se fué tambien Dayid en pos de Saul, y salido ya afuera, dió voces á espaldas de Saul, diciendo: Mi rey y señor. Volvió Saul la cabeza, y postrándose David hasta el suelo, le hizo una profunda reverencia
Samuel_I	24	10	Y dijo á Saul: ¿Por qué das oidos á las palabras de aquellos que te dicen: Dayid anda maquinando tu ruina?
Samuel_I	24	11	Hoy ves con tus mismos ojos que el Señor te ha puesto en mis manos en la cueva: me asalió, d me propusieron el pensamiento de matarte; pero me he abstenido de hacerlo, porque dije entre mí: No levantaré yo mi mano contra mi señor; por cuanto es el Ungido del Señor
Samuel_I	24	12	Observa pues, oh padre mio, y reconoce si es la orla de tu clámide ó manto la que tengo en mi mano, y como al cortar la extremidad de tu vestido no he querido extender) mi mano contra tí. Considera ahora tú mismo, y persuádete de que yo no soy culpable en nada, ni de injusticia, ni de pecado contra tí: tú, por el contrario, andas poniendo asechanzas á mi vida para quitármela
Samuel_I	24	13	Juzgue el Señor entre mí y entre tí, y hásame él justicia respecto de tf; pero yo jamás pondré la mano en tu persona
Samuel_I	24	14	De impíos es hacer acciones impías, segun dice el antieuo proverbio +; y así Dios me libre de extender mi mano contra tí
Samuel_I	24	15	Pero ¿4 quién persigues, oh rey de Israél? ¿quién es al que tú persigues? ¿Persieues á un perro muerto, á una pulga?
Samuel_I	24	16	Sea juez el Señor, y senteneie entre mí y entre bf: examine y juzeue mi causa, y me libre de tus manos
Samuel_I	24	17	Luego que David acabó de hablar tales palabras á Saul, dijo éste: ¿No es esta voz la tuya, hijo mio David? Y al mismo tiempo lanzó Saul un grito, y comenzó á llorar
Samuel_I	24	18	Y dijo á David: Mas justo eres tú que yo: porque tú no me has hecho sino bienes, y yo te he pagado con males
Samuel_I	24	19	Pú has mostrado hoy el bien que me has hecho: puesto que me ha entregado el Señor en tus manos, y no me has quitado la vida
Samuel_I	24	20	Porque ¿quién es el que hallando á su enemigo desprevenido, le deja 1r sin hacerle daño? El Señor te dé la recompensa por lo que hoy has hecho conmigo
Samuel_I	24	21	Y ahora, sabiendo de cierto, como sé, que tú has de reinar y poseer el reino de Israél
Samuel_I	24	22	Júrame por el Señor que no extinenirás mi descendencia despues de mi muerte, ni borrarás mi nombre de la casa de mi padre
Samuel_I	24	23	Y juróselo David. Con lo cual se retiró Saul á su casa: pero David y los suyos se subieron á lugares mas seguros
Samuel_I	25	1	Habiendo muerto Samuel? congregóse todo Israél á celebrar con lágrimas sus exequias, y sepultáronle en el sepulero de su casa en Ramatha. David entonces pasó al desierto de Pharán
Samuel_I	25	2	A la sazon vivia un hombre en el desierto de Maon, que tenia su hacienda en el Carmelo: el cual era sumamente rico, y tenia tres mil ovejas y mil cabras. Cabalmente hacia entonces esquilarsus rebaños en el Carmelo
Samuel_I	25	3	Elamábase este hombre Nabal, y su esposa Abigail. mujer de gran prudencia y hermosura: al contrario su marido era duro, y muy perverso y malicioso, el cual descendia del linaje de Caleb
Samuel_I	25	4	Pues como David oyese en el desierto que Nabal estaba esquilando sus ovejas
Samuel_I	25	5	Envió diez jóvenes, diciéndoles: Subid al Carmelo, e id á casa de Nabal; saludadle de mi parte cortesmente
Samuel_I	25	6	Y decidle: La paz ó Jelicidad sea con mis hermanos y contigo, y paz á tu casa, y paz á todas cuantas cosas tienes. santidad y grandeza de este varon incomparable, de este sabio Profeta SAUL ANTE LA PITONISA
Samuel_I	25	7	He sabido que Las pastores que moraban con nosotros $ en el desierto hacen el esquileo: jamás les hemos molestado, a les ha faltado ninguna res del rebaño durante el tiempo que han andado con nosotros por el Carmelo
Samuel_I	25	8	Infórmate de sus criados, y te lo dirán. Por tanto hallen ahora gracia en tus ojos estos siervos tuyos, ya que venimos en tan alegre dia; y danos á tus siervos y á David tu hijo lo que cómodamente pudieres
Samuel_I	25	9	Llegados pues los mozos de David, dijeron á Nabal todas estas cosas de parte de David, y aguardaron en silencio la respuesta
Samuel_I	25	10	Pero Nabal les respondió: y ¿Quién es David? ¿Y quién es el hijo de Isaí para que yo le ofrezca presentes? Cada dia se ven mas esclavos que andan fugitivos de sus amos
Samuel_I	25	11	¿Con que tomaré yo mis panes y mi agua, y la carne de las reses que he hecho matar para mis esquiladores, y lo daré á unos hombres que no sé de dónde son?
Samuel_I	25	12	Con esto volvieron los mozos de David á tomar su camino, y habiendo llegado, contáronle todo lo que Nabal les habia respondido
Samuel_I	25	13	Entonces David dijo á sus gentes: Tome cada cual su espada. Tomaron todos sus espadas, y David tambien la suya, y siguieron á David como unos cuatrocientos hombres, quedándose doscientos con el bagaje
Samuel_I	25	14	Entre tanto uno de los criados de Nabal avisó á su mujer Abigail, diciendo: Mira que David acaba de enviar del desierto unos mensajeros para cumplimentar á nuestro amo; y él los ha desechado con desprecio
Samuel_I	25	15	Estos hombres han sido muy buenos para nosotros: m1 nos han inquietado, ni jamás nos ha faltado nada, mientras hemos estado juntos en el desierto
Samuel_I	25	16	Antes bien nos servian como de muro tanto de dia como de noche, todo el tiempo que anduyimos entre ellos apacentando los rebaños
Samuel_I	25	17	Por tanto considera y reflexiona lo que debes hacer: porque está para caer sobre tu marido y sobre tu casa una eran desgracia; ese amo nuestro es un hijo de Belial, tan violenfo que nadie se atreve á hablarle
Samuel_I	25	18	Cogió pues Abigail á toda priesa doscientos panes, y dos pellejos de vino, y cinco carneros cocidos, y cinco medidas de erano tostado, y cien atadijos de pasas, y doscientos panes de higos secos, y cargólo todo sobre asnos
Samuel_I	25	19	Y dijo á sus criados: Id delante de mí, que yo iré siguiendo detrás de vosotros: mas no dijo nada á Nabal su marido
Samuel_I	25	20	Habiendo pues montado en un asno, y bajando á la falda del monte, encontró á David y á su gente que venian hácia ella; la cual fué luego á su encuentro
Samuel_I	25	21	Habia dicho David por el camino: A la verdad que ha sido bien en vano euardar todo lo que éste tenia en el desierto, sin que se le haya perdido nada de cuanto posela, pues que me ha vuelto mal por bien. lós
Samuel_I	25	22	Trate el Señor con toda su severidad á enemigos de David, como juro yo que no dejaré de aquíá mañana cosa con vida de todo lo perteneciente á Nabal, ni un perro siquiera L
Samuel_I	25	23	Abigail empero, así que vió á David, bajó al instante del asno, é hízole una profunda reverencia, postrándose en blerra sobre su rostro
Samuel_I	25	24	Y echóse á sus piés, y díjole: Recaiga sobre mí, señor mio, el castigo de la iniquidad de mi marido: ruésote solamente que permitas á tu eselava el que te hable, y te dignes escuchar lo que va á decirte tu sierva
Samuel_I	25	25	No hagas, te ruego, mi señor y mi rey? ningun caso de la injusticia de Nabal; porque es un insensato, y su mismo nombre denota su necedad 5. Mas yo, sierva tuya, no ví á los criados que tú, señor mio, enviaste
Samuel_I	25	26	Ahora pues, mi señor: vive Dios, y vive tu alma, que el Señor es quien te ha estorbado, haciéndome salir d mí, el derramar sangre, y te ha detenido la mano. Que sean desde luego tan débiles como Nabal tus enemigos, y cuantos maquinan contra mi señor
Samuel_I	25	27	Mas ahora recibe, señor mio, este presente que te ofrece tu esclava, y repártele, oh mi señor, entre la gente que traes contigo
Samuel_I	25	28	Perdónale, mi señor, á tu sierva ese pecado de Nubal; porque seguramente edificará el Señor para tí una casa estable, por cuanto tú, dueño mio, peleas por el Señor: no se halle pues culpa ninguna en tí, en todos los dias de tu vida,; al A NAS alouna vez se levantare algun hombre que te persiga y quisiere atentar á tu vida, será guardada el alma de mi señor y conservada como en un ramillete de vivientes en el seno del Señor Dios tuyo: y al contrario el alma de tus enemigos será agitada y expelida de la vida como la piedra tirada con la honda
Samuel_I	25	30	Pues cuando el Señor te hubiere dado, oh dueño mio, todos los bienes que ha predicho en órden á tí, y te haya constituido caudillo sobre Israel
Samuel_I	25	31	No.tendrás tú, señor mio, este pesar y remordimiento de corazon de haber derramado sanore inocente, y vengádote por tí mismo: y cuando Dios te habrá colmado de bienes, te acordarás, oh mi señor, de tu esclava
